reaction,minimum,maximum,status
RE0512M,0.0,0.0999999999999996,Inactive
RE1925C,-0.2000000000000012,0.1,Active
FAOXC226205x,0.0,0.1,Inactive
RE1933C,-0.0999999999999994,0.1,Active
RE2079R,-0.1,0.1,Active
RE2112C,0.0,0.1,Inactive
RE2147C,0.0,0.1,Inactive
RE2154C,0.0,0.1,Inactive
FAOXC240200x_1,0.0,0.1,Inactive
RE2235C,0.0,0.1,Inactive
RE2235R,0.0,0.1,Inactive
RE2269E,-0.3,0.1,Active
r2343,-0.6,0.1,Active
r2346,-0.5,0.1,Active
r2353,-0.5999999999999999,0.1,Active
r2356,-0.5,0.1,Active
r2361,-0.6000000000000001,0.1,Active
RE2270E,-0.2999999999999997,0.1,Active
RE2304E,-0.2999999999999992,0.1,Active
RE2327C,-0.1,0.1,Active
RE2349C,-0.2999999999999997,0.1,Active
RE2404C,0.0,0.1,Inactive
RE2407C,0.0,0.1,Inactive
RE2410C,1.1618258007113704e-17,0.1,Inactive
RE2428M,0.0,0.0999999999999999,Inactive
RE2439C,0.0,0.0333333333333333,Inactive
r2364,-1000.0,0.1,Active
r2365,-0.4,0.1,Active
r2367,-0.5,0.1,Active
r2368,-0.6000000000000001,0.1,Active
ASCBt5,0.0,0.1,Inactive
r2371,-1000.0,0.1,Active
r2372,-0.7999999999999996,0.1,Active
AKGCITtm,-1000.0,0.1,Active
r2376,-0.3,0.1,Active
RE2514E,-0.0999999999999995,0.1,Active
RE2541C,0.0,0.1000000000000026,Inactive
RE2541E,-0.1,0.1,Active
RE2624M,-0.1000000000000013,0.0,Inactive
RE2624X,-0.0999999999999998,0.0,Inactive
RE2625C,-0.0999999999999999,0.1,Active
r2378,-1000.0,0.1,Active
r2379,-1000.0,0.1,Active
r2380,-0.3,0.1,Active
RE2626C,-999.9999999999995,0.1,Active
RE2635R,0.0,0.1,Inactive
r2381,0.0,0.1,Inactive
r2386,0.0,0.1,Inactive
RE2636R,0.0,0.1,Inactive
RE2637C,0.0,0.1,Inactive
r2389,0.0,0.1,Inactive
RE2637X,0.0,0.1,Inactive
r2390,0.0,0.1,Inactive
RE2638C,0.0,0.1,Inactive
r2391,0.0,0.1,Inactive
r2392,0.0,0.1,Inactive
r2393,0.0,0.1,Inactive
r2394,0.0,0.1,Inactive
r2395,0.0,0.1,Inactive
r2397,0.0,0.1,Inactive
RE2640C,-0.2,0.1,Active
RE2649C,-0.4999999999999998,0.1,Active
RE2655R,-0.2,0.1,Active
RE3185M,0.0,0.0833333333333333,Inactive
RE3186M,0.0,0.0833333333333333,Inactive
RE3189M,0.0,0.0833333333333333,Inactive
RE3190M,0.0,0.0833333333333333,Inactive
r2398,0.0,0.1,Inactive
r2401,0.0,0.1,Inactive
r2402,0.0,0.1,Inactive
RE3191M,0.0,0.0833333333333333,Inactive
RE3195M,-0.0833333333333332,1.1309622250101094e-16,Active
r2403,0.0,0.1,Inactive
FAOXC241181x,0.0,0.0833333333333333,Inactive
r2406,0.0,0.1,Inactive
r2410,0.0,0.1,Inactive
r2413,0.0,0.1,Inactive
r2416,0.0,0.1,Inactive
RE3198C,-0.3999999999999999,0.1,Active
RE3218C,-0.4000000000000001,0.1,Active
RE3220C,-0.4000000000000018,0.1,Active
RE3225C,0.0,0.1,Inactive
r2420,-0.3,0.1,Active
r2425,0.0,0.1,Inactive
RE3226C,0.0,0.0999999999999999,Inactive
FAOXC80,0.0,0.1,Inactive
RE3227C,0.0,0.1000000000000006,Inactive
RE1517X,-0.078125,0.1,Active
RE1518M,-0.1,0.1,Active
RE1521M,-0.1,0.1,Active
RE1521X,0.0,0.1,Inactive
RE1523M,0.0,0.0999999999999994,Inactive
RE1523X,-0.0781249999999997,0.1,Active
RE3229C,0.0,0.1,Inactive
RE3230C,0.0,0.0999999999999996,Inactive
RE3235C,0.0,0.0999999999999999,Inactive
RE3238C,-0.2,0.1,Active
RE3239C,-0.2000000000000007,0.1,Active
RE3242C,0.0,0.1,Inactive
RE1525M,0.0,0.1,Inactive
RE1525X,-1.0314356060174079e-33,0.0999999999999999,Active
RE1530C,-0.3000000000000001,0.1,Active
RE3244C,0.0,0.1,Inactive
FACOAE181,-0.6625,0.1,Active
RE3258C,0.0,0.1,Inactive
RE1531X,-0.078125,0.1,Active
RE3259C,0.0,0.1,Inactive
RE1532M,0.0,0.1000000000000002,Inactive
RE3267E,0.0,0.1,Inactive
RE1532X,3.8265314242280195e-17,0.1,Inactive
RE3268R_1,0.0,0.0999999999999969,Inactive
FAS100COA,0.0,0.1,Inactive
PI35P3P,-0.2,0.1,Active
PI4P4Pn,-0.2999999999999996,0.1,Active
RE3273C_1,-0.701115832624532,0.1,Active
RE1533M,-0.1,0.1000000000000002,Active
RE1573M,-0.0999999999999999,0.0999999999999999,Active
RE1573X,0.0,0.1,Inactive
RE1709N,-0.1,0.1,Active
RE1711C,-0.2000000000000006,0.1000000000000021,Active
RE3301C_1,0.0,0.1,Inactive
RE3346C,-1000.0,0.1,Active
FADRx,0.0,0.1,Inactive
RE3352C,-0.0999999999999999,0.0999999999999942,Active
RE3381E,-0.1,0.1,Active
RE3417C_1,0.0,0.1,Inactive
RE3420C_1,-0.1,0.0,Inactive
RE3423C,-0.0999999999999999,0.1,Active
RE1796M,0.0,0.1,Inactive
HSD3B7,-0.1,0.1,Active
RE1803C,0.0,0.1,Inactive
RE1804C,2.160006659787573e-17,0.1,Inactive
RE1807M,-0.2,0.1,Active
RE1834C,0.0,0.1,Inactive
RE1834X,0.0,0.1,Inactive
RE1836C,0.0,0.1,Inactive
RE3430C_1,-0.1999999999999997,0.1,Active
RE3430M,-0.1000000000000001,0.0999999999999999,Active
EX_CE1940_e,-0.099999999999999,0.1,Active
EX_CE1936_e,0.0,0.1,Inactive
SCP3x,0.0,0.1,Inactive
BAAT5x,-0.3000000000000002,0.1,Active
EX_maltpt_e,-0.2999999999999999,0.1,Active
EX_CE2916_e,-0.0999999999999999,0.1,Active
RE1846C,0.0,0.1,Inactive
RE1860E,-0.0999999999999999,0.1,Active
EX_CE2917_e,-0.1000000000000032,0.1,Active
EX_CE2839_e,-0.1833333333333333,0.1,Active
RE1897C,-0.0999999999999992,0.1000000000000001,Active
RE1903R,-0.1999999999999996,0.1,Active
EX_CE1950_e,-0.1,0.0,Inactive
FAS120COA,0.0,0.1,Inactive
EX_23cump_e,-0.0999999999999998,0.1,Active
EX_CE5788_e,-0.3000000000000005,0.1,Active
EX_CE5789_e,-0.3000000000000001,0.1,Active
RE1915C,-0.3,0.1,Active
RE1916C,0.0,0.1,Inactive
RE1918C,-0.5,0.1,Active
EX_CE5798_e,-0.1,0.1,Active
EX_CE5791_e,-0.2999999999999999,0.1,Active
EX_CE5867_e,-0.1,0.1,Active
EX_CE5869_e,-0.1,0.1,Active
EX_CE4633_e,-0.1,0.1,Active
EX_CE1926_e,-0.1,0.1,Active
EX_udpgal_e,-0.1,0.0,Inactive
EX_crm_hs_e,-0.3,0.1,Active
RE1921C,-1.3,0.1,Active
RE1923C,0.0,0.1,Inactive
RE2658R,-0.1,0.1,Active
RE2659R,-0.1999999999999999,0.1,Active
B3GNT38g,0.0,0.0999999999999997,Inactive
RE2675C_1,0.0,0.1,Inactive
RE2677C_1,0.0,0.1,Inactive
RE2677G_1,0.0,0.1,Inactive
RE2677R_1,0.0,0.0999999999999999,Inactive
EX_galside_hs_e,0.0,0.1,Inactive
EX_CE0074_e,-0.2,0.1,Active
EX_12dgr120_e,-0.0999999999999999,0.0,Inactive
EX_C04849_e,-0.1999999999999999,0.0999999999999999,Active
GLYt7_311_r,-1000.0,0.1,Active
RE2759X,-0.0624999999999999,0.1,Active
RE2766C,-0.3,0.1,Active
RE2799C,-1000.0,0.1,Active
RE2814R,-0.2000000000000002,0.1,Active
RE2898C,0.0,0.1,Inactive
PIt8,-2.1000000000000005,0.1,Active
2MB2COAc,-5.639361544632691e-16,0.1,Active
ADPACDAc,0.0,0.1000000000000005,Inactive
ADPACTD,0.0,0.1,Inactive
RE2912M,0.0,0.0999999999999999,Inactive
RE2958C,-1000.0000000000002,0.1,Active
FAS140COA,0.0,0.1,Inactive
RE2985M,0.0,0.1,Inactive
RE2987X,0.0,0.0833333333333334,Inactive
RE2988X,0.0,0.0833333333333333,Inactive
BCRNe,0.0,0.1000000000000001,Inactive
C100CPT1,0.0,0.0999999999999999,Inactive
SK_c101coa_c,-0.1,0.0,Inactive
C101CPT1,0.0,0.1,Inactive
C101CRNe,0.0,0.1,Inactive
C10CRNe,0.0,0.1,Inactive
C10DCCACT,-0.0999999999999997,0.0999999999999999,Active
C10DCc,0.0,0.1,Inactive
C12DCACOT,0.0,0.1000000000000001,Inactive
RE2989X,0.0,0.0999999999999999,Inactive
RE2990X,0.0,0.1,Inactive
RE2992X,0.0,0.0999999999999999,Inactive
RE2993X,0.0,0.0999999999999999,Inactive
RE2994X,0.0,0.0999999999999999,Inactive
RE2996X,0.0,0.0833333333333332,Inactive
RE2997X,0.0,0.1,Inactive
RE3003M,-0.1000000000000002,0.0,Inactive
RE3004M,0.0,0.0999999999999999,Inactive
RE3006M,0.0,0.1,Inactive
PAPSR,0.0,0.1,Inactive
C12DCACT,0.0,0.1,Inactive
DOCOSADIACTD,0.0,0.083333333333333,Inactive
DOCOSDIACTD,0.0,0.1,Inactive
EX_3bcrn_e,0.0,0.1,Inactive
EX_3ddcrn_e,0.0,0.0999999999999999,Inactive
EX_3deccrn_e,0.0,0.0999999999999999,Inactive
EX_3hexdcrn_e,0.0,0.1,Inactive
RE3010M,-0.2,0.1,Active
RE3011M,0.0,0.1,Inactive
RE3012C,-0.0999999999999994,0.1,Active
RE3012M,-2.5016159845783898e-33,0.0999999999999999,Active
RE3012R,-0.2,0.0,Inactive
EX_3octdec2crn_e,0.0,0.0999999999999999,Inactive
EX_3octdeccrn_e,0.0,0.1,Inactive
EX_3octdece1crn_e,0.0,0.1,Inactive
EX_3tdcrn_e,0.0,0.0999999999999999,Inactive
EX_3tetd7ecoacrn_e,0.0,0.1,Inactive
EX_3ttetddcoacrn_e,0.0,0.1,Inactive
EX_c16dc_e,0.0,0.1,Inactive
EX_c4crn_e,0.0,0.1,Inactive
RE3015R,0.0,0.1,Inactive
RE3033C,0.0,0.1,Inactive
RE3431C,-1000.0,0.0999999999999999,Active
RE3432M,-0.0999999999999996,0.0999999999999999,Active
RE3432X,-0.1,0.0999999999999992,Active
RE3435C,0.0,0.1000000000000003,Inactive
RE3470C,-0.1000000000000002,0.0,Inactive
RE3470M,-0.0999999999999998,0.0,Inactive
RE3475C,0.0,0.05,Inactive
EX_c51crn_e,0.0,0.1,Inactive
EX_c6dc_e,0.0,0.1,Inactive
EX_c81crn_e,0.0,0.1,Inactive
RE3488R,0.0,0.1,Inactive
EX_c8dc_e,0.0,0.0999999999999997,Inactive
RE3493C,0.0,0.1000000000000002,Inactive
FAS180COA,0.0,0.1,Inactive
RE3496C,0.0,0.1,Inactive
RE3525C,0.0,0.1,Inactive
EX_ddece1crn_e,0.0,0.1,Inactive
EX_ddeccrn_e,0.0,0.1,Inactive
EX_doco13ac_e,-0.3000200000000001,0.1,Active
EX_ivcrn_e,0.0,0.1,Inactive
RE3525R,0.0,0.0499999999999999,Inactive
RE3556C,-0.2000000000000018,0.1,Active
RE3568C,-0.0999999999999999,0.1,Active
EX_tetdec2crn_e,0.0,0.1,Inactive
EX_tetdece1crn_e,0.0,0.1,Inactive
FAOXC101C102m,0.0,0.1,Inactive
FAOXC101C102x,0.0,0.1,Inactive
RE3624M,0.0,0.1,Inactive
RE3629C,0.0,0.1,Inactive
RE3630C,0.0,0.0999999999999999,Inactive
RE3637C,0.0,0.0999999999999999,Inactive
EX_prostgi2_e,-0.6,0.1,Active
FAOXC101C8m,0.0,0.1,Inactive
FAOXC102C101x,0.0,0.0999999999999998,Inactive
FAOXC102C103m,0.0,0.0999999999999998,Inactive
FAOXC102C103x,0.0,0.05,Inactive
FAOXC10DCC8DCx,0.0,0.1,Inactive
FAOXC11BRC9BRx,0.0,0.0625,Inactive
FAOXC11C9m,0.0,0.1,Inactive
FAOXC121C10x,0.0,0.0833333333333333,Inactive
EX_cdp_e,-0.2000000000000001,0.1,Active
EX_dtdp_e,-0.1999999999999993,0.1,Active
EX_HC00955_e,-0.1999999999999985,0.0,Inactive
EX_HC00004_e,-0.1,0.1,Active
EX_C02470_e,-0.1999999999999999,0.1,Active
FAOXC121x,-1.2224742141182338e-17,0.0624999999999999,Active
FAOXC122C101m,0.0,0.1,Inactive
EX_HC02193_e,-0.2,0.1,Active
EX_HC02196_e,-0.2,0.0999999999999999,Active
SEBCOAPET,0.0,0.1,Inactive
EX_HC02220_e,-0.0999999999999999,0.1,Active
STRDNCCOAtxc,0.0,0.1,Inactive
EX_HC02194_e,-0.2999999999999996,0.1,Active
FAS80COA_L,0.0,0.0666666666666666,Inactive
EX_HC02197_e,-0.2,0.1,Active
EX_HC02187_e,-0.2,0.1,Active
EX_HC02180_e,-0.1999999999999999,0.1,Active
SUBEACTD,0.0,0.1,Inactive
SUBERCACT,-0.0999999999999999,0.1,Active
SUCCACT,0.0,0.1,Inactive
SUCCOAPET,0.0,0.1,Inactive
TETDEC2CRNe,0.0,0.1,Inactive
ALAATB0tc,0.0,0.1,Inactive
ASCBSVCTtc,0.0,0.1,Inactive
BALABETAtc,0.0,0.1,Inactive
BGLUGCHe,0.0,0.1,Inactive
BGLUTCHLe,0.0,0.1,Inactive
CYSATB0tc,0.0,0.1,Inactive
EX_HC02202_e,-0.2,0.1,Active
EX_malcoa_e,-0.0999999999999999,0.0,Inactive
TTDCPT1,-0.700000000000098,0.1,Active
C141ACBP,0.0,0.0999999999999999,Inactive
C141CPT1,0.0,0.1,Inactive
C141OHc,0.0,0.1,Inactive
C142ACBP,0.0,0.0999999999999999,Inactive
C142OHe,0.0,0.1,Inactive
C161OHc,0.0,0.0999999999999999,Inactive
C162OHc,0.0,0.1,Inactive
C162OHe,0.0,0.1,Inactive
C16DCc,0.0,0.1,Inactive
C16DCe,0.0,0.1,Inactive
FA160COAabcp_1,0.0,0.1,Inactive
CYSTALArBATtc,0.0,0.1,Inactive
FOLt,0.0,0.1,Inactive
GLCSGLT1le,0.0,0.1,Inactive
GLNyLATthc,0.0,0.1,Inactive
GLYGLYCNc,-0.0999999999999998,0.1,Active
GLYGLYPEPT1tc,0.0,0.1,Inactive
GLYPROPEPT1tc,0.0,0.1,Inactive
GLYSARCNc,0.0,0.1,Inactive
C181OHc,0.0,0.0999999999999999,Inactive
C30CPT1,-0.5,0.1,Active
C40CPT1,-1000.0,0.1,Active
C4OHc,-3.8707734570568283e-16,0.1,Active
C4x,-0.1000000000003276,0.1,Active
C50CPT1,0.0,0.1,Inactive
C6CRNe,0.0,0.1,Inactive
GLYSARPEPT1tc,0.0,0.1000000000000001,Inactive
GLYSNAT5tc,-1000.0,0.1,Active
HISyLATthc,0.0,0.1,Inactive
ILEATB0tc,0.0,0.1,Inactive
LEUyLAThtc,0.0,0.1,Inactive
LYSATB0tc,0.0,0.1,Inactive
METyLATthc,0.0,0.1,Inactive
OCDEAFABP1tc,-0.1499999999993176,0.1,Active
EX_gltcho_e,0.0,0.1,Inactive
C6CRNtcx,-0.1,0.1,Active
C6DCe,0.0,0.0999999999999998,Inactive
SK_c81coa_c,-0.1,0.0,Inactive
C81CPT1,0.0,0.1,Inactive
C8CRNe,0.0,0.1,Inactive
C8DCc,-0.0999999999999993,0.1,Active
EX_glygly_e,-0.1,0.0,Inactive
EX_gum_e,-0.3,0.0,Inactive
EX_gumdchac_e,0.0,0.1,Inactive
EX_gumgchol_e,0.0,0.1,Inactive
EX_pectindchac_e,0.0,0.1,Inactive
C8DCe,0.0,0.1,Inactive
C9BRxtc,-0.1999999999999998,0.1,Active
EX_psyltdechol_e,0.0,0.1,Inactive
EX_tdechola_e,-0.4,0.1,Active
EX_cysam_e,-0.1,0.1,Active
EX_dpcoa_e,-0.1,0.1,Active
DCATDc,2.93811341825636e-16,0.1,Inactive
DCATDr,0.0,0.1,Inactive
DCSPTN1COAtxc,0.0,0.1,Inactive
DDECCRNe,0.0,0.1,Inactive
DDECE1CRNe,0.0,0.1,Inactive
DECCRNe,0.0,0.1,Inactive
EX_fmn_e,-0.1000000000000005,0.1,Active
EX_hyptaur_e,-0.1999999999999999,0.1,Active
EX_oh1_e,-0.1999999999999999,0.0,Inactive
EX_q10_e,-0.1,0.1,Active
DECDICRNe,0.0,0.1,Inactive
DOCO13ECOAtxc,0.0,0.0416666666666674,Inactive
FATP4t,-1000.0,0.1,Active
FAOXC160140x,0.0,0.0625000000000001,Inactive
FAOXC181C161m,0.0,0.0999999999999998,Inactive
FAOXC181C161x,0.0,0.0416666666666673,Inactive
FADH2ETC,0.0,0.1,Inactive
FE3t,-0.3,0.1,Active
ACP1e,0.0,0.1,Inactive
GLUPROASCT1,0.0,0.1,Inactive
GLYCt,-7.991978439999992,0.1,Active
INSt5,0.0,0.1,Inactive
FAOXC182C182OHm,0.0,0.1,Inactive
FAOXC183C163Gm,0.0,0.1,Inactive
FAOXC184C163m,0.0,0.0999999999999999,Inactive
IPDDI,-0.1,0.0666666666666666,Active
LAPCOAe,0.0,0.1,Inactive
LEUGLYHYc,0.0,0.1,Inactive
FAOXC184C164x,0.0,0.0499999999999999,Inactive
FAOXC184x,0.0,0.0624999999999999,Inactive
FAOXC185m,-2.460030280742484e-34,0.0999999999999999,Active
FAOXC201C181x,0.0,0.0416666666666666,Inactive
FAOXC204C184m,0.0,0.1,Inactive
FAOXC205C184x,0.0,0.0624999999999999,Inactive
FAOXC205C185m,0.0,0.1000000000000012,Inactive
MEVK1,0.0,0.1000000000000001,Inactive
MTHFR3,0.0,0.1,Inactive
PAN4PPe,0.0,0.1,Inactive
PGLc,0.0,0.1,Inactive
PMEVK,0.0,0.1,Inactive
PNTOt5,0.0,0.1,Inactive
PTRCtex2,-0.4000000000000001,0.1,Active
FAOXC225C204x,0.0,0.0624999999999999,Inactive
FAOXC225m,0.0,0.1,Inactive
FAOXC225x,0.0,0.0624999999999999,Inactive
FAOXC226C205m,0.0,0.100000000000001,Inactive
RPEc,-0.3426224713636457,0.1,Active
TRPB0AT3tc,0.0,0.1,Inactive
CAMPt,0.0,0.1,Inactive
FAOXC226C225x,-7.84752160655165e-30,0.0624999999999999,Active
FAOXC226C227m,0.0,0.1,Inactive
FATP5t,-1000.0,0.1,Active
FAOXC226m,0.0,0.1,Inactive
FAOXC22C20x,0.0,0.1,Inactive
FAOXC241C221x,0.0,0.0357142857142857,Inactive
FAOXC24C22x,0.0,0.1,Inactive
FRUt4,-0.2,0.1,Active
GCHOLAt3,0.0,0.1,Inactive
RIBFLVt3o,0.0,0.1,Inactive
CHSTEROLt,0.0,0.1,Inactive
FAOXC5C3x,0.0,0.0999999999999999,Inactive
FAOXC5C5DCc,8.055805116525497e-29,0.1,Inactive
FAOXC5C5OHm,8.661701981852786e-18,0.1,Inactive
FAOXC5OHc,0.0,0.0999999999999995,Inactive
FAOXC61C4m,0.0,0.1,Inactive
FAOXC61C4x,0.0,0.1,Inactive
FAOXC61x,0.0,0.0500000000000002,Inactive
FAOXC6C4m,0.0,0.1,Inactive
FAOXC7C5m,0.0,0.1,Inactive
FAOXC81C61x,0.0,0.05,Inactive
r0963,0.0,0.1,Inactive
LNELDCCRNte,0.0,0.1,Inactive
ODECRNte,0.0,0.1,Inactive
PMTCRNte,0.0,0.1,Inactive
HDCECRNte,0.0,0.1,Inactive
EX_argsuc_e,0.0,0.1,Inactive
EX_stcrn_e,-0.1,0.1,Active
EX_hdcecrn_e,-0.0999999999999999,0.1,Active
HC00342te,-0.6000000000000695,0.1,Active
PHLAC,-0.1,0.1,Active
FAOXC8C6x,0.0,0.1,Inactive
FAOXMC10OHMC10r,0.0,0.1000000000000002,Inactive
FAOXTC101TC102m,0.0,0.1000000000000001,Inactive
FAOXTC102C101m,0.0,0.0999999999999999,Inactive
FAOXTC122TC101m,0.0,0.0999999999999999,Inactive
FAOXTC122m,0.0,0.0999999999999999,Inactive
C14825c,0.0,0.1,Inactive
3MHISc,-3.6000000000000023,0.1,Active
FAOXTC142TC122m,1.118014068402012e-36,0.1,Inactive
PHACGLYc,0.0,0.1,Inactive
GLUTCOAACBP,0.0,0.1,Inactive
LCAT12e,0.0,0.1,Inactive
LCAT13e,0.0,0.1,Inactive
LCAT54e,0.0,0.1,Inactive
LCAT15e,0.0,0.1,Inactive
HDDACBP,0.0,0.1,Inactive
HDECAACBP,0.0,0.1,Inactive
HDECEACBP,0.0,0.1,Inactive
HEDCECRNe,0.0,0.1,Inactive
MAGOLE_HSe,0.0,0.1,Inactive
LPS5e,0.0,0.1,Inactive
PCHOLMYR_HSPLA2,0.0,0.1,Inactive
PCHOLPALM_HSPLA2,0.0,0.1,Inactive
HEXCOAACBP,0.0,0.1,Inactive
HEXDCRNe,0.0,0.1,Inactive
PEPALM_HSPLA2,0.0,0.1,Inactive
FATP6t,-1000.0,0.1,Active
PCHOLSTE_HSPLA2,0.0,0.1,Inactive
PCHOL2OLE_HSPLA2,0.0,0.1,Inactive
PCHOL2STE_HSPLA2,0.0,0.1,Inactive
HEXDICOAACBP,0.0,0.1,Inactive
HOCDACBP,0.0,0.0999999999999999,Inactive
HOCTDACBP,0.0,0.0999999999999999,Inactive
HOCTDEC2CRNe,0.0,0.1,Inactive
HOCTDECCRNe,0.0,0.1,Inactive
PCHOLN15_HSPLA2,0.0,0.1,Inactive
PCHOLN183_HSPLA2,0.0,0.1,Inactive
PCHOLN19_HSPLA2,0.0,0.1,Inactive
PCHOLN201_HSPLA2,0.0,0.1,Inactive
PCHOLN204_HSPLA2,0.0,0.1,Inactive
PCHOLDEIC_HSPLA2,0.0,0.1,Inactive
PCHOLLINL_HSPLA2,0.0,0.1,Inactive
OCD11CRNCACT,0.0,0.0999999999999999,Inactive
OCD11CRNCPT2_1,0.0,0.0999999999999999,Inactive
OCTDEC2ACBP,0.0,0.1,Inactive
OCTDECCACT,0.0,0.0999999999999998,Inactive
OCTDECCPT2,0.0,0.1,Inactive
OMHDOCOSACTD,0.0,0.1000000000000001,Inactive
OMHPALTD,0.0,0.1,Inactive
PRISTCOAtcx,0.0,0.1,Inactive
SEBACACT,0.0,0.1,Inactive
SEBACIDTD,-1.3965278702740448e-33,0.1,Active
CE4843HYDc,0.0,0.1,Inactive
FACOAE60,-0.6749999999999133,0.1,Active
TETDECA511ACc,0.0,0.1,Inactive
HMCARNc,0.0,0.1,Inactive
METTRANSc,0.0,0.1,Inactive
SEBCOACROT,-0.1000000000000008,0.0999999999999997,Active
PALFATPtc,0.0,0.1,Inactive
METDECARc,0.0,0.1,Inactive
FATP9t,-1000.0,0.1,Active
3MTPte,0.0,0.1,Inactive
TTDCRNNAt,-0.9002300000000002,0.1,Active
PCHOLHSTDe_1,0.0,0.1,Inactive
PECDCHe,0.0,0.1,Inactive
PECTCHLe,0.0,0.1,Inactive
PEHSFABPe,-0.05,0.1,Active
PMTCOAFABP1tc_1,-0.249999999999999,0.1,Active
PNTOte,-0.5000000000000001,0.1,Active
PROGLYPEPT1tc,0.0,0.1,Inactive
AMPTASEPG,-0.2,0.1,Active
PSYTCHe,0.0,0.1,Inactive
PSYTDECHe,0.0,0.1,Inactive
SBT_Dt,0.0,0.1,Inactive
SERATB0tc,0.0,0.1,Inactive
TAUBETAtc,0.0,0.1,Inactive
TAUPAT1c,0.0,0.1,Inactive
THRATB0tc,0.0,0.1,Inactive
VITKtl,0.0,0.1,Inactive
1a25DHVITD3TRn,0.0,0.1,Inactive
25HVITD3c,0.0,0.099999999999999,Inactive
15KPROSTGF2t,-1.2000000000000208,0.1,Active
21HPRGNLONEt2,-0.1000000000000006,0.1,Active
34HPLte,-0.1000000000000002,0.1,Active
3HMPtd,0.0,0.1,Inactive
3HPPPNOHc,0.0,0.1,Inactive
3MHISt3,-1000.0,0.1,Active
4AABUTNt,-0.1,0.0,Inactive
4TMEABUTNt1,-0.1999999999999999,0.1,Active
4TMEABUTNt2,-0.1999999999999983,0.1,Active
5MTHFt2,-0.3000000000000003,0.1,Active
ADNK3,0.0,0.1,Inactive
ADNK4,0.0,0.1,Inactive
56DTHMtd,-0.2999999999999999,0.1,Active
AMETtm,-0.0999999999999999,0.1,Active
ARACHFATPc,0.0,0.1,Inactive
ASPte,0.0,0.1,Inactive
BIDGLCURr,0.0,0.1,Inactive
CHOLESACATc_1,0.0,0.1,Inactive
CHOLESTle_1,0.0,0.1,Inactive
56DURAt,-0.3999999999999999,0.1,Active
5AOPt,-0.3,0.1,Active
5HPETATP,0.0,0.1,Inactive
5HPETtd,-0.6,0.1,Active
7DHCHSTEROLt,0.0,0.1,Inactive
ABT_Dt,-0.1999999999999998,0.1,Active
ABTpp2,-0.1999999999999995,0.1,Active
ABTD1,-0.1,0.1,Active
ACGLYtc,0.0,0.0999999999999998,Inactive
ACLYSt,-0.1000000000000004,0.1,Active
ACLYStm,0.0,0.1,Inactive
ADPACtd,-0.1,0.1,Active
CYSAMOe,0.0,0.1,Inactive
DATPtm_cho,0.0,0.1,Inactive
DHAPtm,0.0,0.1,Inactive
DM_1a25dhvitd3_n,0.0,0.1,Inactive
DM_4abut_n,0.0,0.0999999999999999,Inactive
DM_5HPET_r,0.0,0.1,Inactive
DM_pe_hs_r,0.0,0.1,Inactive
DPCOAPPe,0.0,0.1,Inactive
DPMVD,0.0,0.1,Inactive
ADPOHt,-0.2999999999999996,0.1000000000000003,Active
ALLTNti,-0.0999999999999996,0.1,Active
AMETt,-0.2999999999999991,0.1,Active
EX_7dhchsterol_e,-0.4000000000000001,0.1,Active
EX_acgly_e,0.0,0.1,Inactive
EX_aclys_e,-0.1,0.1,Active
EX_acorn_e,-0.1,-1.1331070815590896e-16,Inactive
EX_alaala_e,-0.1,0.0,Inactive
THMDt5,0.0,0.1,Inactive
TTDCAFATPc,0.0,0.1,Inactive
q10tm,-0.2033333333333333,0.1,Active
4MOPte,-0.1,0.1,Active
AHCYSte,-0.1,0.1,Active
DM_anth_c,0.0,0.1,Inactive
DM_fol_c,0.0,0.1,Inactive
DM_pnto__R_c,0.0,0.1,Inactive
EX_4mop_e,-0.1,0.1,Active
EX_5mta_e,-0.0999999999999998,0.1,Active
EX_adpac_e,-0.1,0.1,Active
EX_biliverd_e,-0.1999999999999995,0.1,Active
EX_C04805_e,-0.4999999999999999,0.0999999999999999,Active
EX_C06315_e,-0.0999999999999999,0.0999999999999999,Active
EX_C11695_e,-0.1,0.0999999999999998,Active
EX_C14768_e,0.0,0.1,Inactive
EX_C14770_e,0.0,0.1,Inactive
EX_C14825_e,-0.1000000000000002,0.1,Active
EX_C14826_e,-0.1,0.1,Active
EX_CE0955_e,-1.1999999999999171,0.1000000000000029,Active
EX_5oxpro_e,-0.0999999999999999,0.1,Active
EX_cbasp_e,-0.0999999999999998,0.1,Active
OROTGLUt,-0.3,0.1,Active
GLYALDtr,-0.1,0.1,Active
LKYNRtr2,-0.3000000000000001,0.1,Active
LKYNRtr3,-0.3000000000000001,0.1,Active
BALAPAT1tc2,-0.3,0.1,Active
BALABETAtc2,-0.3,0.1,Active
CRTNtr,-0.2,0.0,Inactive
EX_CE1556_e,-0.0999999999999999,0.1,Active
EX_CE2028_e,0.0,0.1,Inactive
EX_CE2445_e,0.0,0.1,Inactive
EX_CE2537_e,0.0,0.1,Inactive
EX_CE5304_e,-0.9999999999996588,0.1,Active
EX_CE6247_e,0.0,0.0999999999999999,Inactive
EX_CE7172_e,-0.1,0.0999999999999991,Active
KYNATEtr,-0.2000000000000001,0.1,Active
QULNtr,-0.1000000000000004,0.1,Active
2PGtr,-0.0999999999999996,0.1,Active
CARNtr,-0.1999999999999975,0.0999999999999998,Active
